register_id,unit_id,folio_start,folio_end,date_original,date_iso,date_precision,marginal_note_raw,marginal_note_present,signatories_raw,signatories_norm,signatory_count,signatories_complete,text_diplomatic,transcription_status,relation_type,related_unit_id,date_check,regest_note,uncertain_readings
ASVe_CSM_R142,R142_G019,152,159,,,,,not_applicable,,,,not_applicable,,not_transcribed,,,,,
ASVe_CSM_R142,R142_0043,160v,161v,(senza data),,undated,"richiesta di cittadinanza di Zuanne e Daniele Zupponi, fratelli q",present,,,,not_checked,"Alberto; Zuanne ha abitato a Venezia più di 30 anni, Daniele 28; per le gravezze, “si è veduto, come per la mita della bottega de naranzer n° 6, che possiedono, è stato pagato la decima principiando dall’anno 1581 fin n° 22 ¼ corsa l’anno 1607 xmbre… Habbiamo di piu veduto, come Zuanne sop.to si è maridato in donna venetiana, con la quale ha procreato figliuoli, loro esser sudditi suoi di nation Bergamasca privilegiata, et per quanto habbiamo veduto per fede publica il sudetto Zuane ha espedito nelli datij di doana da terra da mar et uscita gran quantita di mercantie con beneficio de molti migliara di ducati pagati in essi datij, et tuttavia va continuando…”",manual_partial,,,undated,,0
ASVe_CSM_R142,R142_0044,161r,162v,24 novembre 1609,1609-11-24,day,"Hebrei levantini, Ghetto, signori Cattaveri",present,"Vicenzo Dandolo, Pietro Soranzo, H.mo Vendramin, H:mo Corner",,4,recorded_unverified,"Havendo noi sopra la mercantia veduto di ordine delle ecc.ze Vostre la risposta fatta dalli Cl.mi ss.ri Cattaveri alla supplicatione delli mercanti hebrei levantini, et Ponentini, et alla scrittura nostra fattali vedere dalle ss.rie VV. ill.me ci occorre dirle questo solo che la risposta che li hanno mandata è risposta per la supplicatione delli detti mercanti fatta l’anno passato 1608 per la renovatione del loro privilegio per altri dieci anni. La qual non cade al presente in consideratione, ma dovera ispedirsi a debito tempo, della quale essendo stata commessa anco a noi la risposta diremo all’hora quello che ci pareva, che ricerchi il publico servitio. Hora hanno essi mercanti supplicato, che non li sia fatta novità, ma che habbia a restar il loro Ghetto Vecchio, et le loro persone sotto la custodia del Magistrato nostro come sono stati sempre dall’anno 1541 in poi, che fu eretto esso Ghetto. Circa che si rimettemo a quello, che habbiamo rappresentato nella sudetta nostra scrittura veduta dalli detti Cl.mi ss.ri Cattaveri, i quali dicendo che questa Natione non apporti quell’utili alli suoi datij come in detta loro risposta a pena una ottava parte, al certo in ciò prendono equivoco, come appare dalle note autentiche, che li habbiamo date delle quali se ne possono accertare incontrandole colle originali, ma tutto cio procede perche li ss.ri suoi collega Precessori, che formorono essa risposta presero informationi solamente intorno li 58 mercanti hebrei ballottati, et non furono compresi li nomi delli mercanti levantini viandanti, che non hanno bisogno di esser approbati, et li altri mercanti, che per anco non sono stati ballottati. Hora si tratta di tutta essa natione et non di una parte sola. Se dicono che nella renovatione del loro privilegio habbiano ad esser abbacciati quelli solamente, che sono venuti dal 1598 in poi, questo non accade al presente in consideratione, ma dovera esser consultato quando si doverà renovare esso privilegio sopra di che rappresentaremo ancora noi all’hora il senso nostro. Et se per ultimo vogliono, che quanto al negotio solo della mercantia habbino ad esser sottoposti al Magistrato nostro, ma che nel resto quanto al Civile et Criminale siano soggetti al loro, et ad altri li dicemo che quanto alla criminalità questo ne anco cade al presente in consideratione, in questo supplicano al presente essi mercanti, li quali non sappiamo, che mai habbino ricusato che li loro delitti criminali non siano puniti da quelli magistrati a chi spetta, ma circa la custodia delle loro persone, et del loro Ghetto, si habbia ad esser sottratti dal Magistrato nostro dopo si longo corso, quasi di anni settanta, questo è quello, che viene al presente da [162] essi mercanti supplicato, et che cade in consideratione, et quest’è quello, che devi esser consigliato dalla somma prudenza delle SS.VV: Ill.me et deliberato poi dall’ecc.mo Senato, sopra di che pare a noi, che dovevano li Cl.mi ss.ri Cattaveri dar informationi alle Ecc.ze V.V. Ill.me et quest’è quanto n’è parso di aggiongere alla sop.ta nostra scrittura rimettendosi etc. [Vicenzo Dandolo, Pietro Soranzo, H.mo Vendramin, H:mo Corner]",manual_full,,,,,0
ASVe_CSM_R142,R142_0045,162r,162v,26 novembre 1609,1609-11-26,day,Mercanti della Piazza proroga de pagamenti per li 15 Gennaro / riformata a c.te 163\. Si at,present,"Marco da Riva, Pietro Soranzo, Vicenzo Dandolo, Hier.mo Corner",,4,recorded_unverified,"trova il negotio di questa piazza in grandissimo disordine rispetto alli accidenti occorsi delli doi fallimenti di molta importanza, et altri diversi, onde li mercanti di questa citta restano molto confusi et travagliati, et approssimadosi anco il tempo delli pagamenti fra pochi giorni, che potrano esser causa di maggior modo. Onde havendo noi sopra la mercantia sopra questo negotio havuta matura consideratione habbiamo giudicato esser necessario et debito nostro di raccordar riverentemente alla S.ta Vostra che potesse esser di gran solevamento a questa piazza di prorogar li pagamenti della prossima fiera fino a mezo Gennaro prossimo, acciochè li mercanti possino con maggior suo commodo proveder alle cose sue, rimettendosi etc. [Marco da Riva, Pietro Soranzo, Vicenzo Dandolo, Hier.mo Corner]",manual_full,,,,,0
ASVe_CSM_R142,R142_0046,163r,163v,27 novembre 1609,1609-11-27,day,Mercanti della piazza proroga delli pagamenti di danari a cambio con ricorsa,present,"Piero Soranzo, Hier.mo Corner",,2,recorded_unverified,"Si attrova il negotio di questa piazza in grandissimo disordine, rispetto alli accidenti occorsi delli doi fallimenti di molta importanza, et altri diversi. Onde li mercanti restano molto confusi, et travagliati, et approssimandosi anco il tempo delli pagament fra pochi giorni, che potra esser causa di maggior moto, et pero havendo noi sopra la mercantia sopra questo negotio havuta matura consideratione habbiamo giudicato esser necessario et debito nostro di raccordar riverentemente alla S.V. havuto prima il parer delle nationi destinate a far il conto di Bisenzone, Venetiana, Fiorentina, Genovese, et altre, che tutte unite senteno il medesimo cosi (?), che ha promesso, che li crediti del danaro dato a cambio con la ricorsa per Bisenzone per fiera di Santi non possano in questi ritorni di detta fiera astrenzer al pagamento li div.\*i (?) ma s’intendino che tutte esse ricorse siano ricambiate al conto, che si fara per fiera prossima di apparitione iuxta il solito al primo di xmbre prossimo venturo co’l consenso del magistrato nostro, et li altri tutti pagamenti che non sono con ricorsa debbono restar liberi come prima et quest’è quanto consigliamo la S.ta vostra per servitio di questa piazza [Piero Soranzo, Hier.mo Corner]",manual_full,,,,,2
ASVe_CSM_R142,R142_G020,164,165,,,,,not_applicable,,,,not_applicable,,not_transcribed,,,,,
ASVe_CSM_R142,R142_0047,166v,167r,11 dicembre 1609,1609-12-11,day,"richiesta di cittadinanza di Santo Grigis mercante di vino, che abita a Venezia da quarant",present,,,,not_checked,,regest,,,,"’anni, tansato il 21 marzo 1589 e a posto con le gravezze dal 1581, spostatosi in donna veneziana, suddito bergamasco.",
ASVe_CSM_R142,R142_0048,167v,168r,23 dicembre 1609,1609-12-23,day,Prospero Colombo lane condotte con la sua nave,present,"Vicenzo Dandolo, Piero Soranzo, Hier.mo Vendramin, Hier.mo Corner",,4,recorded_unverified,"È supplicata la S.ta V. dal fedel Prospero Colombo, che ella si degni di dar ordine, che le lane sacchi n° 240, che sono state condotte in questa città con la sua nave di Ponente siano essenti da tutto’l datio dell’intrada iuxta la parte del Senato di 25 zugno 1608, essendo uno delli tre parcenevoli, che si obligorno di mandar la sua nave a quel viaggio con scrittura sottoscritta di loro pugno, e come in essa supplicatione. Alla quale rispondendo iuxta l’ordine datoci da lei a 7. Novembre passato, riverentemente le dicemo, come per servitio dell’arte della lana, del negotio, et altri rispetti publici fu deliberato dall’Ecc.mo Senato l’anno 1598 a 3 settembre con previa informatione dell’officio nostro, che tutte le lane, che fossero condotte per mare di Ponente in questa città fossero essenti dal datio dell’Intrada per anni quattro continui, et per essecution di altre proroghe fin ultimo febraro 1608 hanno ricceuuto esse lane la medesima essentione con servitio di essa arte, et del publico. Fu poi considerato che dovesse tornar à servitio delle navi venetiane l’habilitar quelli piu delli forestieri, perche s’impiegassero in questa navigatione per avvertimento specialmente delli tre parcenevoli nominati in essa supplicatione, che si obligorono di andar anco a quel viaggio, et pero discorso da Nostri Precessori sopra questa materia fu proposta et presa la parte nell’Ecc.mo Senato de 25 Zugno 1608 sopranominata, per la quale fu dicharito, che alle navi Venetiane conducenti lane a Venetia di Ponente fosse concessa tutta la essention del datio, et alle forestiere la metà di quello per anzi (?) doi per vederne con esperienza la riuscita, hora havendo mandato il detto Colombo la sudetta sua nave in Ponente iuxta la detta sua offerta, et essendo quella capitata in questa città per gratia del signor Idio a salvamento [168] con le sopradette lane, si ben dalla parte sudetta è stato detto, che questa essentione de tutto il datio sia concessa a navi venetiane, et à forestiere, com’è quella di esso Colombo, la mita del datio, con tutto ciò essendo essa nave di parcenevole venetiano, chiamato dal proemio di essa parte, et essendo lui uno di quelli tre, che si offersero di andar ad esso viaggio, seguitane la provisione, come nella medesima et havendo anco li mercanti caricato sopra essa nave stimata da loro Venetiana sotto quella fiducia, et sotto questa fede havendo lui Colombo quella fatta navigare, nostra opinione è, però, che la sua instantia sia assai ragionevole, et degna di esser autenticata co’l’auttorità della S.ta V. per questa volta tantum, riservandosi noi con altra piu opportuna occasione riferirle il nostro senso intorno il conceder questo beneficio a tutte le altre navi di simil natura, et cio le dicemo con nostro giurameno rimettendosi [Vicenzo Dandolo, Piero Soranzo, Hier.mo Vendramin, Hier.mo Corner]",manual_full,,,,,1
ASVe_CSM_R142,R142_G021,169,177,,,,,not_applicable,,,,not_applicable,,not_transcribed,,,,,
ASVe_CSM_R142,R142_0049,178r,178v,25 marzo 1610,1610-03-25,day,Mercanti d’Alessandria per vania cottimo,present,"Marco da Riva, Vicenzo Dandolo, Piero Soranzo",,3,recorded_unverified,"Habbiamo noi etc. veduta la supplicatione di mercanti sudditi suoi per la quale narrando la vania occorsale in Alessandria intorno il negotio delle loro mercantie per essersi fatto turco un suo fattore, et havendo essi convenuto spender [178v] per la ricuperatione in persone che sono state mandate a Constantinopoli con auttorita di consigli di dodici di quel consolato, la S.ta v. si degni, pretendendo che questa spesa vada a conto di quel cottimo, delegar loro quella pretensione (?) alli signori Proveditori del Cottimo di Alessandria, et come in essa supplicatione alla quale respondendo noi sopradetti in essecution dell’ordine datone dalla S.ta vostra a 13 Gennaro prossimo passato, riverentemente le dicemo, che volendo detti supplicanti far formar processo al detto cottimo per dilucidar le sue ragioni, noi non habbiamo intorno di essi alcuna informatione, ma pero ricercando loro giudici intorno cio, stimiamo esser conveniente che dalla S.ta Vostra sia delegata questa loro pretensione a quel magistrato che piu le piacera. Il quale citatis citandis, servans servandis, et specialmente li capi di mercant habbino a decider, et terminar quanto sara di giustitia et cio le dicemo con nostro giuramento rimettendosi etc. [Marco da Riva, Vicenzo Dandolo, Piero Soranzo]",manual_full,,,,,1
ASVe_CSM_R142,R142_G022,179,179,,,,,not_applicable,,,,not_applicable,,not_transcribed,,,,,
ASVe_CSM_R142,R142_0050,180v,181r,21 aprile 1610,1610-04-21,day,per metter regula alli fallimenti,present,"Z: Garzoni, Dn.go Barbarigo, Vicenzo Dandolo, Maff° Michiel, Andrea Paruta",,5,recorded_unverified,"[Rivolto ai membri del Collegio – credo] Invigilando al beneficio della mercantia raccomandato all’officio nostro troviamo grandemente mancati li negotij di questa piazza per diverse cause, e particolarmente per la nova navigatione, che hora fanno li vasselli di Ponente essendosi con il mezo di essa impatroniti del negotio delle spiciarie et altre mercantie con grandissimo danno di nostri mercanti si sono introdotti anco et ingrossati alle scale del Levante li traffichi di ogni natione, che solevano esser particolari di questa Piazza. Le prede poi fatte da Corsari per valor di notabilissima consideratione et li infortunij del mar, et altri simili accidenti hanno grandemente diminuito essi negotij, a quali tutti accidenti viene dalla malitia de gli homini aggionto li fallimenti cosi frequenti, et di somme tanto considerabili, che dentro del termine di doi anni si trova, che li fallimenti ascendono a ducati [è vuoto nel testo, ma è scritto a lato] 2007376 ducati / doi milliona settemille tresento settanta sie ducati non comprese le somme da ducati 150 in zò [quindi hanno preso i dati dai giudici che trattano le cause dai 150 ducati in su – Esaminador? Consoli dei mercanti?] Queste ritirate sono fatte famigliari, e proprie di questa piazza che le ditte di maggior nome, et di maggiori facende, non han reputato deterioramento, della sua reputatione il ritirarsi con grandissimi danni di suoi creditori, ma con altretano benche ingiustissimo suo beneficio. A questo disordine crediamo noi esser ragionevole il provedervi per la indemnita di negotianti, et d’ogni altro, come anco per l’interesse che vi sente il publico per la perdita di capitali de suoi sudditi, o almena per la mortificatione di essi per lunghi tempi. Mossi da queste, et altre piu particolari conditioni rappresentiamo riverentemente alla S.ta V. il nostro senso in questa particolar materia, accio con la sua suprema auttorita venga in quella risolutione, che stimera sufficiente per rimedio di disordine cosi pernicioso passato tanto avanti che in ogn’uno è mancato il credito, che è l’anima del negotio con dubbio di sentir peggio quando non fosse proveduto. Onde le provisioni che facesse [181] la S.ta V. sariano mossi da giusta causa per raffrenar questo inconveniente, et rinvigorir li smariti con beneficio publico, et cautella de privati, provandosi con l’esperienza, che le leggi in tal materia non sono a bastanza sufficienti, overo mal interpetrate [sic]. Pero opinion nostra saria, quando cosi fosse approbato dal suo sapientissimo giudicio, che esse leggi fossero riformate con aggionta di altri oblighi et pene convenienti al bisogno, sopra la qual materia potra la S.ta V. haver le opinioni di quei magistrati che alla prudenza di lei parra conveniente, sottomettendo pero il tutto alla censura di V. S.ta et sue ss.rie Ecc.me gratie [Z: Garzoni, Dn.go Barbarigo, Vicenzo Dandolo, Maff° Michiel, Andrea Paruta]",manual_full,,,,,0
ASVe_CSM_R142,R142_G023,182,184,,,,,not_applicable,,,,not_applicable,,not_transcribed,,,,,
ASVe_CSM_R142,R142_0051,185r,185v,9 giugno 1610,1610-06-09,day,Datio delle sei per cento circa l’assicuratione delli pagamenti di esso,present,"\*\* Garzoni, Lorenzo Barbarigo, Maffio Michiel, Andrea Paruta",,4,recorded_unverified,"Havendo noi sopra la mercantia iuxta la commissione datane dalla S.ta Vostra nell’Ecc.mo suo Collegio havuta matura consideratione sopra l’assicuratione delli pagamenti per il datio delle sei per cento, che fu delibrato li giorni passati dover esser governato, et scosso a nome publico, riverentemente le dicemo, che dalli datiari passati che hanno governato esso datio sono stati sempre di tempo in tempo habilitati li mercanti al pagamento di esso, con aspettarli molti mesi et anco nel fin dell’anno [185v], et questo lo facevano, perche con questa commodita pretendevano, si come li riusciva, de ricever [inserto] maggior beneficio da m[ercan]ti per causa del negotio loro ritornato (? retirato?) con l’istesso danaro di esso datio, che li veniva a restar nelle mani. Hora dovendo correr la essatione di questo datio a nome publico non è dubio alcuno che volendosi ricever da mercanti l’intiero pagamento del datio con insolito rigore senza commodita di terzo per non haver la S.ta V. né caratadori né piezi che sono soliti assicurar li datij, che questa alteratione et mutatione dall’uso, et commodita ordinaria delli anni passati potrà tornar loro di molta mala satisfattione, rispetto all’incommodo, et danno delli negotij suoi, il che viene posto da noi in molta consideratione. Ma volendosi haver semplice riguardo all’interesse presente della S.ta V. per l’assicuration di esso datio, discorso da noi sopra ciò quanto si deve non habbiamo per hora altro rimedio più conveniente che il dar ordine, che il mercante debba lassar in doana nell’estrazer le sue mercantie tanta robba che sia per il valor dell’ammontar del datio, et la mita piu con habilità di pagar esso datio nel termine di mesi quattro, li quali passati, et non fatta la satisfattione, debba essa robba esser venduta al publico incanto con pena de 10 per cento et del tratto sia prima pagato il datio pena et spese et l’avanzo sia poi consignato a chi di ragione aspetta, con la qual provisione potra per nostra opinione la S.ta Vostra restar sicura di quello secondo la sua intentione ma com’è p.to con qualche interesse della mercantia et di esso datio, et con questo fine humilmente si racc[omandia]mo [\*\* Garzoni, Lorenzo Barbarigo, Maffio Michiel, Andrea Paruta]",manual_full,,,,,0
ASVe_CSM_R142,R142_0052,186r,188v,5 luglio 1610,1610-07-05,day,Navigatione per forestieri Paulo Santorini / 9° 54 (?) / cap.r 6to 52,present,"Zuanne Garzoni, Lorenzo Barbarigo, Maffio Michiel, Andrea Paruta",,4,recorded_unverified,"[dove evidentemente si è trattata la questione]. Dovendo noi alla mercantia per ordine di V. S.ta dir la opinion nostra sopra il raccordo di D. Paulo Santorini per il qual propone quando dalla publica auttorità fossero suspese, o retrattate le leggi, che prohibiscono a ogni condition di persone, che non siano cittadini di questa città per origine, o per privilegio il poter negotiar mercantilmente da questa città [186v] alle scale del Levante, discorrendo in esso suo ricordo, che da questa liberta sariano invitati molti suoi cittadini, et altri forestieri habitanti che non sono capaci della cittadinanza a introdur li negotij a quelle scale, ma quello che si deve haver in molta consideratione è il commodo, che si daria a ogni estera natione di ridur li suoi negotij in questa piazza, da che ne seguirebbe il beneficio publico. Diremo riverentemente si come in altri tempi questa proposta sarebbe stata di niuna consideratione, cosi nel stato de tempi presenti la reputamo degna di esser abbracciata per le cause che andaremo brevemente discorrendo per riportarci a quello, che dalla somma sapienza di vostra Serenità sarà deliberato. Consideraremo prima, che chi non è cittadino originario non è admesso dalle leggi al negotio del Levante se non in virtù di privilegio, il quale non si puo acquistare se non in capo de anni vinticinque dalla sua continua habitatione in questa città, et con haver pagate le publiche gravezze per detto tempo con pena alli contrafattori di perder la faculta, et altre pene [/] ma passato il detto tempo di anni vinticinque viene il forestier admesso, come cittadin privilegiato de intus et extra, et puo negotiar li suoi effetti per ogni parte. L’haver ristretto l’amplissimo negotio del Levante in mano de suoi cittadini, manifesta, che quel viaggio fosse reputato [c. 187] come proprio di questa piazza, e non havessero li mercanti nostri nelli suoi traffichi a quelle scalle concorrenza d’altre nationi in modo, che invitati da questa opportunita haveva la publica sapienza voluto riservar questo negotio per li suoi cittadini con la esclusion non solo delli esteri, ma delli suoi proprij sudditi, che non sono capaci della cittadinanza [/] onde si può andar discorendo, che la esclusione di molti, che haveriano trafficato li suoi capitali haveva più tosto diminuite, che augumentate le publiche inttrate; non di meno se il negotio si attrovasse nel stato di quei tempi, et non fosse passato in mano di altre nationi, et declinato a termini molto ristretti si potria differir la provisione per conservar se non il beneficio al meno la riputatione di quel negotio in mano de suoi privilegiati, ma vedendosi, che da diverse parte del mondo vanno augumentando vasselli, et mercantie nel Levante senza toccar questa città, reputamo la prohibitione dannosa, et laudiamo il restituir la libertà a ogni condition di persona, comprendendosi chiaro che li molti et esclusi habitanti nella città per non tenir per longo tempo aciesi (?) li suoi capitali si trattengono sopra cambij, che non rendono utile al publico, et le nationi estere si sono ritirate in altre piazze libere, ove da Principi sono stati abbracciati, et favoriti, et in essi si vedeno ben incaminati li suoi negotij. Le cause, che in questi ultimi tempi sia grandemente mancato il negotio in mano de suoi sudditi sono diverse, nate da varij accidenti, che non [187v \*\*\* però la numerazione ricomincia con 186 alla carta seguente] riferiremo per esser d’avantaggio manifeste non solo alla somma sapienza di V. S.ta ma communi ad ogn’uno, si che il discorso, che si facesse apporteria non solo tedio, ma miserabile commemoratione. Però tralasciando questo particolar consideraremo l’esser del tutto estinto in mano di nostri la mercantia, et la navigatione del Ponente, e quello di Levante ridotto in mano di pochi smariti dalle perdite, et li vasselli di sudditi suoi in pochissimo numero, et vanno ogni di più mancando, et quello che si deve maggiormente considerare, che si anco le poche mercantie condotte in questa città hanno prontezza de compradori per essersi le nationi, che le davano essito, volte altrove con li suoi negotij si che resta poco meno, che annichilato l’importantissimo commercio di questa famosissima piazza, che abondava di tutte le cose mercantili, che d’ogni parte del mondo concorrevano in essa con participatione di tutte le nationi. Stimiamo pero, che a rinfrancar il smarito vigore niuna cosa possi esser di maggior profitto che il procurar di sviar li mercanti dalle piazze che a questa sua danno concorrenza, essendo cosa manifesta, che l’augumento di quelle habbia causato il danno di questa. Non potendo il sviamento esser violente si deve controdurlo con l’allettamento proposto della suspension delle leggi, affine che resti il negotio libero non solo à suoi [186 – sic] sudditi, ma a ogni estera natione, che sia o che fosse per venir ad habitar in questa piazza con le conditioni, che a suo loco dechiariremo. Lauderessimo anco, che V. S.ta applicasse l’animo per levar alcuna delle gravezze, che si sono in questi ultimi tempi addossate alla mercantia, affine che con qualche honesta agievolezza potessero li negotianti di questa piazza star con il prezzo delle sue mercantie al pari delle altre, et questo particolar basta, che lo accenniamo, perché quando fosse cosi commandato da Vostra Serenità si andarebbe discorrendo per maturarlo con la publica sodisfattione, et non deve questo concetto esser aborito, ma se con maturità e prudenza discorso si troverà esser fruttuoso, et giovevole al publico interesse, e certamente saria incomparabile il beneficio per la multiplicità delle mercantie, che concorreriano con il danno dell’habilità, che si facesse, oltra che in progresso di tempo, vedendosi stabilito l’inviamento della piazza, sarà sempre in poter di Vostra Serenità andar ingiongendo qualche honesto interesse, et sicome laudamo il suspender le leggi p.te così riverentemente raccommandiamo questo secondo capo alla prudenza della Serenità Vostra, credendo noi che queste possino esser provisioni sofficienti, et forse singulari per sviar li mercanti d’altre piazze, et porteranno in questa il valor di somme grandissime con augumento considerabile delli datij, persuadendosi con fondamento di bona ragione che ogni natione sia per concorrer [186v] qui mentre possi farlo, si per venire sicuri con le sue facoltà, come per l’opportunità del sito commodo alla navigatione del Levante, et al distribuir le mercantie, che passano nell’Alemagna, oltre qualche particolar sentor, che habbiamo, che da mercanti di Ponente sia molto desiderato questa libertà per venirsene con li effetti a incaminar li suoi negotij per via di questa piazza. Si deve anco haver in molta consideratione l’esser incompatibili le piazze di Marsiglia, et Venetia confondendo l’una il negotio dell’altra per participar tutte doi delle medesime mercantie, e nelle medesime provincie, et parendo necessità, che una ciedi, se li mercanti non saranno habilitati conforme alla intention nostra questa sarà sostentata per ogni rispetto, et in particolar per sentir minor interesse per via da terra. Il beneficio, che puo riccever il publico da questa regolatione si puo argomentarlo dalla concessione che Vostra Serenita fece alle Nationi Greca, Turca, et hebrea, quando institui la scala di Spalato, alla quale fu concesso non sola navigatione libera ma habilitadi a goder il beneficio nel pagamento delli datij, che godeno li suoi cittadini. Et è riuscita deliberation cosi fruttuosa, che a questo tempo queste nationi sostentano gran parte delli datij di Vostra Serenità ove la mercantia è soggetta. Per non lasciar la mente confusa da certa apparente [187 – sic] consideratione, che habilitando li forestieri resteria alli cittadini poca parte del negotio, si deve andar discorrendo, che le leggi della Republica privano dalla navigatione del Levante li forestieri habitanti nel stado, ma non possono esser impediti nel Dominio di altri principi, come se ne vede l’effetto dall’haver introdotto novi, et insoliti commercij in modo, che il ridurli qui non saria levato alcuna cosa a quelli, che hora fanno il negotio di Levante, ben saria di pregiudicio, se altri vasselli, et mercantie che quelli di suoi sudditi non andassero a quelle scale, come solevano esser, ma nella presente condition, che a Turchi del Levante viene abbondantemente sumministrati li suoi bisogni d’altre nationi si che dalla diminution del nostro negotio le cose sue non sentono deterioramento. Non vediamo che il portar in questa città li traffichi, che si fanno in aliene giurisdittioni possino esser con danno di alcuno, tanto più essendo li cittadini avantaggiati nelli datij di doi e tre per cento, stante il qual avantagio resteranno preferiti alli forestieri. Per conservar, et accrescer quanto più sia possibile il numero di vasselli nelli sudditi di Vostra Serenità intenderessimo, che la mercantia sia di chi esser si voglia caricata sopra nostri vasselli per qualsivoglia viaggio tanto nell’andar quanto al ritorno fosse avantaggiata nelli datij di quel tanto, che paresse conveniente, oltre l’ancianità del carricar in concorrenza di vasselli forestieri conforme alle leze in tal materia. Quelli che vorranno participar della munificenza che Vostra Serenità si compiacesse di farle, habilitandoli alla [187v] navigatione, doveriano secondo l’opinion nostra la qual restera soggetta in tutte le cose alla prudentissima deliberatione di Vostra Serenità, esser obligati alle seguenti conditioni. \- Chi non è privilegiato della cittadinanza de intus et extra, volendo far negotio mercantil per Levante dovera dar in nota al magistrato, che fosse deputato, et ipso facto siano admessi a poter traffegar, e navigar liberamente tanto delli suoi proprij effetti, quanto di qual si voglia persona, e natione per ogni parte del mondo, pagando li suoi datij secondo il consueto de forestieri. \- Siano obligati far capitar in questa città ogni effetto mercantile, che traffigheranno sia di sua specialità o d’altri, sia levato di Ponente, o di Levante, o di qual si voglia parte, sia caricato sopra vasselli sudditi, o forestieri acciò di tutto il loro negotio il publico ne ricceva il beneficio nelli datij, i quali pagati d’intrada et uscida, restino ogni qualità, e quantita di mercantie libera di poter esser estratta, dove tornera commodo alli mercanti, et siano particolarmente sottoposti alla dispositione delle leggi in tal materia \- Li suoi corrispondenti, o commessi di fattoria siano obligati in ogni parte, dove si troveranno o si ritrovassero Bailo, Consoli, Viceconsoli pagar cottimo, et consolato, et star a ragione da loro iuxta l’ordinario di quelli, che negotiano per questa città, sotto le pene etc. \- Quelli, che haveranno [188] habilitado, et traffegado mercantilmente in questa città per anni quindeci continui, o quel tanto, che paresse alla somma sapienza di Vostra Serenità s’intendi haver acquistado il privilegio della cittadinanza de intus et extra, il qual li dovera esser fatto servatis servandis acciò di esso se ne possa servir nel pagar li datij come cittadini, et siano salve, et riservate le leggi e privilegij della cittadinanza de originarij. \- Quando da V. S.ta fosse abbracciata la proposta, che riverentemente le significamo, doveria a parer nostro la suspensione delle leggi esser libera senza prescrittione di tempo, lasciando le cautelle, che potesse render suspetto di ritrattatione, o novità per maggiormente sicurar quelli, che venissero con li suoi effetti, a mettersi sotto la benigna protettione di Vostra Serenità il che sia detto con quella più humil riverenza, che a noi è debito gratie [Zuanne Garzoni, Lorenzo Barbarigo, Maffio Michiel, Andrea Paruta]",manual_full,,,,,1
